"","lgID","yearID","playerID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"2575","NL",1973,"greifbi01",598,2.55,29181000,17.85,76033.6580250686
"2576","AL",2019,"haleda02",113,0.76,95819000,5.32,75936.6844880629
"2577","NL",2019,"kinlety01",148,0.76,95819000,5.32,75887.4509167459
"2578","NL",2002,"reitsch01",415,1.21,66486000,8.47,75878.6232269171
"2579","AL",1934,"welchjo01",619,3.6,10404000,25.2,75867.0059011279
"2580","NL",2019,"gonsoto01",120,0.76,95819000,5.32,75838.3004871928
"2581","AL",2016,"marinjh01",187,0.82,89276000,5.74,75789.9809981447
"2582","AL",1925,"wingfte01",763,4.05,9425000,28.35,75755.338455099
"2583","NL",2009,"nievefe01",110,1.03,74977000,7.21,75691.9249720996
"2584","NL",1955,"lapalpa01",275,2.51,16085000,17.57,75595.5097738835
"2585","NL",1910,"brownbu01",789,4.01,8550000,28.07,75585.9656830648
"2586","AL",1942,"butlabi01",334,2.68,11422000,18.76,75546.075196164
"2587","NL",1917,"jacobel01",683,3.51,8816000,24.57,75519.3524996481
"2588","NL",2018,"suerowa01",143,0.81,93638000,5.67,75378.1208311666
"2589","AL",2006,"bauerri01",213,1.1,71338000,7.7,75354.1332594344
"2590","NL",1997,"judenje01",484,1.35,57046000,9.45,75341.0560374371
"2591","NL",1994,"munozmi01",137,1.14,50032000,7.98,75335.1294026745
"2592","NL",1973,"borbope01",363,2.54,29181000,17.78,75203.2823147544
"2593","NL",1961,"ferrado01",416,2.48,20232000,17.36,75159.3212749273
"2594","NL",2007,"moralfr01",118,1.06,72551000,7.42,75099.0180920742
"2595","AL",2012,"milleji02",146,1.03,80552000,7.21,75090.7816078394
"2596","NL",2016,"cabrema01",115,0.82,89276000,5.74,75070.5911966689
"2597","NL",2007,"hampsju01",160,1.06,72551000,7.42,75038.8483350553
"2598","NL",2011,"braybi01",145,0.89,78371000,6.23,75034.2927535696
"2599","AL",2012,"furbuch01",139,1.03,80552000,7.21,75028.0968395652
"2600","AL",1972,"handri01",512,2.24,28154000,15.68,75025.4733245102
"2601","AL",2003,"stanfja01",150,1.16,67699000,8.12,74917.2181804472
"2602","NL",2019,"youngal01",250,0.75,95819000,5.25,74911.9294199498
"2603","NL",1995,"birkbmi01",83,1.3,52370000,9.1,74866.3048273511
"2604","NL",1978,"duesha01",297,1.94,34316000,13.58,74841.9979442202
"2605","AL",2017,"couloda01",155,0.8,91457000,5.6,74802.4841854189
"2606","AL",2018,"pannoth01",129,0.8,93638000,5.6,74752.9172352898
"2607","NL",1998,"micelda01",218,1.44,59384000,10.08,74710.1198285504
"2608","AL",2002,"sasakka01",182,1.19,66486000,8.33,74617.0654215306
"2609","AL",2015,"ramosce01",157,0.93,87095000,6.51,74575.7321394162
"2610","AL",1981,"brennto01",145,1.25,36801000,8.75,74556.0127445417
"2611","NL",1999,"villoro01",428,1.37,61722000,9.59,74533.8620191465
"2612","NL",2015,"flandyo01",205,0.93,87095000,6.51,74520.1298952249
"2613","AL",2007,"greense01",204,1.04,72551000,7.28,74510.7578537667
"2614","NL",1974,"frailke01",376,2.03,30208000,14.21,74495.890160279
"2615","NL",1889,"gumbead01",739,3.27,4949000,22.89,74407.2543174876
"2616","NL",2019,"rogerty01",53,0.74,95819000,5.18,74404.7663905119
"2617","NL",2012,"blacktr01",323,0.99,80552000,6.93,74392.4566136162
"2618","NL",2019,"melviti01",100,0.74,95819000,5.18,74356.2377163095
"2619","NL",2007,"hirshja01",337,1.03,72551000,7.21,74266.8249262697
"2620","AL",2005,"millema02",89,1.04,70125000,7.28,74114.4732535336
"2621","AL",2010,"loganbo02",120,0.95,76190000,6.65,74090.8334427125
"2622","NL",1945,"wrighed01",334,2.86,11860000,20.02,73982.3911666066
"2623","AL",1996,"vosbeed01",132,1.4,54708000,9.8,73979.6508084621
"2624","AL",1992,"kielyjo01",165,1.55,45356000,10.85,73963.9956478078
"2625","NL",2002,"durocja01",144,1.18,66486000,8.26,73938.198743267
"2626","AL",2009,"whitese02",193,0.98,74977000,6.86,73932.0799449606
"2627","NL",1994,"elliodo01",99,1.07,50032000,7.49,73931.0685029676
"2628","NL",1996,"wadete01",209,1.4,54708000,9.8,73907.0320634555
"2629","NL",1984,"siskdo01",233,1.85,38094000,12.95,73900.2156675648
"2630","AL",2018,"pazosja01",150,0.78,93638000,5.46,73835.8206995097
"2631","AL",2017,"busenal01",95,0.79,91457000,5.53,73808.1322572268
"2632","NL",1954,"liddldo01",380,2.59,15386000,18.13,73775.9382390134
"2633","NL",2014,"varvaan01",164,0.91,84914000,6.37,73772.271594453
"2634","NL",1947,"lombavi01",524,3.1,12152000,21.7,73758.223878369
"2635","NL",2017,"butleed01",164,0.79,91457000,5.53,73753.8799789204
"2636","AL",1988,"allenne01",352,1.82,39818000,12.74,73753.3572228269
"2637","AL",2018,"mayzati01",107,0.78,93638000,5.46,73734.8843188591
"2638","AL",1999,"petkoma01",249,1.35,61722000,9.45,73698.8819273754
"2639","AL",2011,"thompri03",162,0.86,78371000,6.02,73691.7787546486
"2640","NL",1983,"scherbi01",276,1.89,37663000,13.23,73640.0747235382
"2641","NL",1943,"adamsac01",421,3.1,11568000,21.7,73629.3890600906
"2642","AL",1997,"gundeer01",149,1.32,57046000,9.24,73612.1314810198
"2643","NL",1915,"raganpa01",741,4.41,8740000,30.87,73577.6936008757
"2644","AL",1997,"spoljpa01",212,1.32,57046000,9.24,73538.749311024
"2645","AL",1977,"mcclubo01",214,2.18,33289000,15.26,73531.5854800118
"2646","NL",2009,"hawksbl01",120,0.96,74977000,6.72,73527.1721494824
"2647","NL",1914,"perripo01",858,3.84,8702000,26.88,73526.4883363711
"2648","NL",2014,"defraju01",158,0.9,84914000,6.3,73488.3559007888
"2649","AL",2017,"stumpda01",113,0.77,91457000,5.39,73315.1232939795
"2650","NL",2018,"minteaj01",184,0.76,93638000,5.32,73303.2110634609
"2651","NL",1962,"baldsja01",338,2.51,20884000,17.57,73290.0475148824
"2652","NL",1900,"frasech01",670,3.6,5580000,25.2,73264.2771307594
"2653","AL",2016,"layneto01",134,0.79,89276000,5.53,73262.2341228136
"2654","AL",1905,"altroni01",947,4.96,7065000,34.72,73210.4038553057
"2655","NL",1955,"poholto01",453,2.45,16085000,17.15,73137.4070877378
"2656","NL",1989,"grantma01",349,1.94,40249000,13.58,73120.961107656
"2657","NL",1887,"maddeki01",963,3.81,4827000,26.67,73088.6456022664
"2658","NL",1994,"youngan01",344,1.06,50032000,7.42,73050.2862083343
"2659","NL",2014,"edginjo01",82,0.88,84914000,6.16,73032.3222095465
"2660","AL",1987,"wilkibi01",229,1.9,39387000,13.3,72996.4104483603
"2661","AL",1992,"parreje01",295,1.54,45356000,10.78,72995.2898612498
"2662","AL",2000,"reichda01",460,1.28,64060000,8.96,72984.9104631252
"2663","NL",1908,"coaklan01",788,4.04,7956000,28.28,72945.1456010148
"2664","NL",2010,"colemca01",171,0.92,76190000,6.44,72924.8479966106
"2665","NL",1918,"prendmi01",757,3.07,8854000,21.49,72854.6700539446
"2666","AL",2002,"mullesc01",120,1.15,66486000,8.05,72801.7235966102
"2667","NL",2014,"waldejo01",150,0.87,84914000,6.09,72772.2674417559
"2668","AL",1979,"mclauby01",371,2.15,35343000,15.05,72767.5918588935
"2669","AL",1974,"spraged01",282,1.99,30208000,13.93,72639.5909333032
"2670","AL",1948,"scheica01",599,2.95,12298000,20.65,72586.2537999518
"2671","AL",1985,"clemepa01",289,1.84,38525000,12.88,72574.59823306
"2672","NL",1975,"carrido01",303,1.8,31235000,12.6,72540.3422499153
"2673","AL",1992,"monteri01",278,1.53,45356000,10.71,72506.8637760815
"2674","AL",2017,"merriry01",62,0.75,91457000,5.25,72472.4783251768
"2675","NL",1964,"herbero01",483,2.36,22188000,16.52,72392.8812095426
"2676","AL",2019,"hillti01",119,0.71,95819000,4.97,72368.7228886931
"2677","AL",2016,"scribev01",42,0.77,89276000,5.39,72341.5962617543
"2678","NL",2008,"ramirra03",81,0.92,73764000,6.44,72275.1979460179
"2679","AL",2019,"smeltde01",147,0.71,95819000,4.97,72273.6051229728
"2680","NL",2015,"delgara01",216,0.89,87095000,6.23,72222.6781106848
"2681","AL",1949,"ferrito01",313,2.87,12444000,20.09,72181.6810467302
"2682","AL",1989,"schoomi01",231,1.88,40249000,13.16,72173.6546343264
"2683","AL",1911,"papela01",532,4.04,8588000,28.28,72171.902195349
"2684","NL",1945,"greggha01",763,2.83,11860000,19.81,72138.529902761
"2685","NL",1896,"daubda01",675,4.33,5352000,30.31,72080.3472179616
"2686","AL",1912,"dubucje01",750,4.36,8626000,30.52,72063.0808061195
"2687","NL",1993,"kilgupa01",86,1.44,47694000,10.08,72051.7715979392
"2688","NL",2001,"powelja04",225,1.08,65273000,7.56,72048.8214292994
"2689","NL",2002,"robergr01",135,1.12,66486000,7.84,72039.3300063623
"2690","AL",2015,"verhadr01",79,0.88,87095000,6.16,71932.3776242357
"2691","AL",2018,"hessda01",310,0.74,93638000,5.18,71787.4872005486
"2692","NL",2009,"martijd01",231,0.92,74977000,6.44,71777.7964952004
"2693","NL",1995,"mimbsmi01",410,1.2,52370000,8.4,71776.6235662128
"2694","NL",2019,"ginkeke01",73,0.7,95819000,4.9,71761.5343860541
"2695","NL",1982,"breinfr01",430,2.06,37232000,14.42,71732.0126938413
"2696","NL",1991,"wilsotr01",606,1.74,43018000,12.18,71725.1456769863
"2697","AL",1950,"widmaal01",584,3.22,12590000,22.54,71692.3123652198
"2698","AL",2018,"magilma01",170,0.74,93638000,5.18,71688.4797194709
"2699","NL",1913,"demaral01",599,4.1,8664000,28.7,71570.7275875653
"2700","NL",2012,"reynoma02",172,0.94,80552000,6.58,71513.5145012295
"2701","AL",1938,"eisenha01",376,3.15,10888000,22.05,71417.8146722198
"2702","AL",1978,"serumga01",553,1.86,34316000,13.02,71414.9570117329
"2703","AL",1996,"rodrifr02",620,1.36,54708000,9.52,71410.9573503357
"2704","NL",1965,"raymocl01",289,2.19,22840000,15.33,71351.7555891805
"2705","AL",1927,"buckega01",614,3.5,9623000,24.5,71330.7853168076
"2706","NL",1982,"sarmima01",494,2.05,37232000,14.35,71292.9805085959
"2707","AL",2013,"doubrfe01",487,0.88,82733000,6.16,71157.5202376083
"2708","NL",2001,"duckwbr01",207,1.06,65273000,7.42,71134.9519083269
"2709","AL",1959,"fischbi01",562,2.13,18881000,14.91,71113.1595934552
"2710","AL",2003,"snydeky01",256,1.03,67699000,7.21,71022.6601570858
"2711","NL",2006,"paronch01",170,0.99,71338000,6.93,71019.9382776284
"2712","AL",1953,"dorisha01",437,2.37,14687000,16.59,71019.7717795031
"2713","NL",1891,"thornjo01",807,3.24,5067000,22.68,71009.1472143977
"2714","NL",2002,"lincomi01",217,1.09,66486000,7.63,71002.1841365682
"2715","AL",2019,"urquijo01",123,0.69,95819000,4.83,70986.4287427234
"2716","AL",1990,"arnsbbr01",188,1.63,40680000,11.41,70954.0514421422
"2717","AL",2018,"middlke01",53,0.73,93638000,5.11,70946.6642262083
"2718","AL",2019,"gavigsa01",287,0.69,95819000,4.83,70939.4540447045
"2719","NL",1956,"phillta01",263,2.14,16784000,14.98,70927.9212195042
"2720","NL",2019,"jackslu01",218,0.69,95819000,4.83,70892.5605082283
"2721","NL",1942,"maconma01",252,2.62,11422000,18.34,70852.3182723903
"2722","AL",2018,"coleta01",108,0.73,93638000,5.11,70848.4420666727
"2723","NL",1946,"meltoru01",300,2.74,12006000,19.18,70817.2739165298
"2724","NL",2017,"peralwa01",194,0.72,91457000,5.04,70799.4926200029
"2725","NL",1991,"innisje01",254,1.68,43018000,11.76,70683.9751791622
"2726","AL",1966,"brandbu01",473,2.13,23492000,14.91,70677.3668921457
"2727","AL",2011,"woodbl01",209,0.8,78371000,5.6,70677.1964880115
"2728","NL",1888,"burdibi01",528,2.68,4888000,18.76,70633.9723359091
"2729","NL",2019,"gantjo01",199,0.68,95819000,4.76,70611.7722945164
"2730","NL",1978,"reuscpa01",353,1.84,34316000,12.88,70516.0783360895
"2731","AL",2018,"jamesjo02",69,0.72,93638000,5.04,70509.6812761536
"2732","NL",1939,"brownma01",601,3.01,11009000,21.07,70493.6081272967
"2733","AL",1983,"filsope01",270,1.83,37663000,12.81,70483.7645078152
"2734","NL",1930,"kolpra01",505,3.23,9920000,22.61,70483.0897115962
"2735","AL",1961,"bowsfte01",471,2.42,20232000,16.94,70455.433145934
"2736","NL",1974,"willich01",301,1.91,30208000,13.37,70113.2196096074
"2737","NL",2018,"morgaad01",148,0.71,93638000,4.97,70078.0556006625
"2738","AL",1968,"phoebto01",722,2.06,24796000,14.42,69943.5367883474
"2739","AL",1979,"kingmbr01",338,2.06,35343000,14.42,69912.8657297707
"2740","AL",1975,"busketo01",231,1.71,31235000,11.97,69903.1109763084
"2741","AL",2010,"hughedu01",169,0.81,76190000,5.67,69899.9055149658
"2742","NL",1954,"davisji01",383,2.46,15386000,17.22,69881.1901992147
"2743","NL",1951,"nichoch02",468,2.82,13289000,19.74,69832.5608540499
"2744","NL",1958,"meyerja01",271,2,18182000,14,69821.6743024303
"2745","NL",1992,"rodriri02",273,1.48,45356000,10.36,69766.253835554
"2746","AL",1977,"willimi01",322,2.01,33289000,14.07,69753.0269250558
"2747","NL",1923,"genewjo01",682,3.73,9227000,26.11,69685.3243110347
"2748","NL",2016,"daytogr01",79,0.72,89276000,5.04,69670.6697169479
"2749","AL",2019,"martibr01",187,0.65,95819000,4.55,69659.9327668057
"2750","AL",2006,"woodsja01",315,0.97,71338000,6.79,69654.0654977295
"2751","AL",2015,"verrelo01",143,0.75,87095000,5.25,69651.2621276169
"2752","NL",2019,"ponceda01",146,0.65,95819000,4.55,69613.5531604298
"2753","AL",2001,"magnami01",166,1.04,65273000,7.28,69574.6668252441
"2754","AL",1972,"harriro01",282,1.92,28154000,13.44,69549.8542740564
"2755","NL",1962,"umbriji01",201,2.39,20884000,16.73,69481.6239920052
"2756","NL",1972,"culvege01",292,1.92,28154000,13.44,69444.451273922
"2757","NL",1996,"bochtdo01",197,1.34,54708000,9.38,69436.285331511
"2758","AL",1987,"davisjo04",131,1.8,39387000,12.6,69393.4966922959
"2759","NL",1981,"urreajo01",147,1.15,36801000,8.05,69369.8217901306
"2760","NL",1978,"owchibo01",607,1.82,34316000,12.74,69366.5931171587
"2761","NL",1924,"barnevi01",688,3.35,9326000,23.45,69259.8329427313
"2762","AL",2015,"wilsoty01",108,0.74,87095000,5.18,69198.7797237169
"2763","NL",2017,"lametdi01",343,0.68,91457000,4.76,69198.054812501
"2764","NL",2001,"fikacje01",79,1.03,65273000,7.21,69196.0618001346
"2765","NL",2009,"vanderi01",176,0.88,74977000,6.16,69191.5313305382
"2766","NL",1950,"hillefr01",459,3.18,12590000,22.26,69148.054085105
"2767","NL",2019,"diazja01",173,0.64,95819000,4.48,69144.1894145267
"2768","NL",2019,"webbty01",165,0.64,95819000,4.48,69098.0398569998
"2769","AL",2018,"fillmhe01",247,0.7,93638000,4.9,69064.9996555385
"2770","AL",1993,"casiala01",170,1.39,47694000,9.73,69060.9819662178
"2771","AL",2000,"cruzne01",123,1.19,64060000,8.33,69058.0027323368
"2772","NL",1927,"bushgu01",580,3.38,9623000,23.66,68962.6467825353
"2773","NL",2018,"cimbead01",205,0.7,93638000,4.9,68920.4122610149
"2774","AL",1967,"gladdfr01",231,2.16,24144000,15.12,68852.9007732894
"2775","AL",1906,"hessot01",1001,4.42,7362000,30.94,68821.924272494
"2776","NL",2008,"benneje01",292,0.85,73764000,5.95,68760.1097320246
"2777","AL",2019,"dobnara01",85,0.63,95819000,4.41,68636.6242802801
"2778","AL",2006,"ledezwi01",181,0.92,71338000,6.44,68623.5404358158
"2779","NL",2013,"cumptbr01",92,0.82,82733000,5.74,68610.0078927371
"2780","NL",1949,"bantaja01",458,2.7,12444000,18.9,68598.3671709386
"2781","NL",2019,"stephro01",194,0.63,95819000,4.41,68590.70036143
"2782","AL",2006,"brittch01",161,0.92,71338000,6.44,68563.6102266951
"2783","NL",1945,"loganbo01",561,2.76,11860000,19.32,68531.7507595321
"2784","NL",2012,"horstje01",94,0.88,80552000,6.16,68505.1016381484
"2785","AL",2018,"stewako01",110,0.69,93638000,4.83,68498.9439908297
"2786","NL",1914,"harmobo01",735,3.75,8702000,26.25,68481.8824132953
"2787","AL",2009,"bulgeja01",197,0.86,74977000,6.02,68410.9827006095
"2788","AL",1991,"palldo01",213,1.51,43018000,10.57,68360.1153778176
"2789","AL",1978,"milledy01",254,1.81,34316000,12.67,68352.3091672068
"2790","NL",1880,"coreyfr01",445,1.81,4400000,12.67,68307.8956446865
"2791","NL",1932,"johnssi01",735,3.21,10162000,22.47,68261.7270030004
"2792","NL",2015,"maurebr01",153,0.73,87095000,5.11,68200.315643037
"2793","NL",2015,"bergmch01",205,0.73,87095000,5.11,68148.0198128901
"2794","NL",1997,"garcira03",476,1.22,57046000,8.54,68109.4971773668
"2795","AL",1995,"kiefema01",149,1.13,52370000,7.91,67989.9134738208
"2796","NL",2018,"burneco01",114,0.67,93638000,4.69,67989.4880801911
"2797","AL",2004,"harpetr01",236,0.92,68912000,6.44,67947.9615200258
"2798","AL",2017,"miranar01",480,0.66,91457000,4.62,67933.2817123288
"2799","AL",2004,"gobblji01",444,0.92,68912000,6.44,67888.1523621829
"2800","AL",2017,"maddoau01",52,0.66,91457000,4.62,67881.8177875033
"2801","AL",1989,"parkecl01",360,1.59,40249000,11.13,67874.9796249987
"2802","NL",1998,"telemam01",446,1.24,59384000,8.68,67857.990150287
"2803","AL",1996,"coppiro01",375,1.27,54708000,8.89,67842.1173539091
"2804","AL",1939,"russoma01",348,2.96,11009000,20.72,67813.9598744181
"2805","NL",1989,"combspa01",116,1.59,40249000,11.13,67795.8636054484
"2806","AL",1978,"castrbi01",149,1.8,34316000,12.6,67792.6264398333
"2807","NL",1905,"wickebo01",534,4.71,7065000,32.97,67787.999602202
"2808","AL",1983,"sanchlu01",295,1.76,37663000,12.32,67756.7141978795
"2809","AL",2013,"chapmke02",61,0.78,82733000,5.46,67747.8459496013
"2810","AL",1971,"grzenjo01",211,2.18,27127000,15.26,67692.1123898495
"2811","AL",2013,"purceda01",76,0.78,82733000,5.46,67690.8297344204
"2812","NL",1903,"sutthja01",674,4.77,6471000,33.39,67675.7078108072
"2813","AL",2019,"jimenjo02",179,0.62,95819000,4.34,67645.2445039446
"2814","NL",2013,"withrch01",104,0.78,82733000,5.46,67633.93927903
"2815","NL",2016,"cravyty01",85,0.68,89276000,4.76,67617.1171574162
"2816","NL",2019,"agrazda01",220,0.62,95819000,4.34,67599.7590399341
"2817","NL",1925,"aldrivi01",641,3.91,9425000,27.37,67589.4971887075
"2818","AL",1993,"freyst01",145,1.35,47694000,9.45,67557.1540782495
"2819","NL",2019,"felizmi01",169,0.62,95819000,4.34,67554.3535825347
"2820","NL",2019,"wickro01",100,0.62,95819000,4.34,67509.0278875875
"2821","NL",1924,"ydeem01",582,3.29,9326000,23.03,67506.3473137245
"2822","NL",1995,"floribr01",206,1.12,52370000,7.84,67413.9036435876
"2823","NL",1954,"jonesgo01",243,2.39,15386000,16.73,67386.4842082994
"2824","AL",2009,"mathido01",128,0.83,74977000,5.81,67339.8838971429
"2825","AL",2008,"cokeph01",44,0.82,73764000,5.74,67326.9286910256
"2826","AL",2006,"castrfa01",95,0.89,71338000,6.23,67299.607469434
"2827","AL",2004,"rodriri03",80,0.91,68912000,6.37,67270.289116263
"2828","NL",2008,"condrcl01",207,0.82,73764000,5.74,67269.0869130193
"2829","NL",2014,"carlybu01",93,0.76,84914000,5.32,67261.3606850748
"2830","AL",1998,"delucri01",215,1.23,59384000,8.61,67235.4312640381
"2831","NL",2008,"hinckmi01",41,0.82,73764000,5.74,67211.3750484063
"2832","NL",2004,"harikti01",188,0.91,68912000,6.37,67210.8837934078
"2833","AL",1950,"cainbo01",515,3.15,12590000,22.05,67199.1675677684
"2834","NL",1916,"millefr02",519,3.56,8778000,24.92,67152.7458853212
"2835","AL",1957,"grimbo01",216,2.2,17483000,15.4,67127.0752455173
"2836","NL",2015,"goedder01",100,0.72,87095000,5.04,67124.8793984045
"2837","NL",1979,"mclaujo01",207,1.97,35343000,13.79,67107.8100107818
"2838","AL",2011,"teafoev01",132,0.73,78371000,5.11,67080.7512822286
"2839","NL",2016,"liberad01",128,0.65,89276000,4.55,67043.9849170848
"2840","AL",2018,"armstsh01",44,0.64,93638000,4.48,67042.0757873945
"2841","AL",2018,"roech01",151,0.64,93638000,4.48,66994.7160484834
"2842","NL",2016,"asheral01",83,0.65,89276000,4.55,66992.4259425983
"2843","AL",1964,"belinbo01",406,2.01,22188000,14.07,66772.7480489695
"2844","AL",1959,"clevete01",352,1.98,18881000,13.86,66763.7832992228
"2845","AL",1989,"filerto01",217,1.48,40249000,10.36,66746.8894975891
"2846","AL",2008,"germafr01",65,0.81,73764000,5.67,66705.7602240379
"2847","AL",2006,"smithma04",62,0.88,71338000,6.16,66658.0929420673
"2848","AL",2016,"cessalu01",211,0.64,89276000,4.48,66635.378032172
"2849","AL",2005,"willito02",229,0.86,70125000,6.02,66633.3250146555
"2850","NL",1908,"raymobu01",973,3.78,7956000,26.46,66582.6566222783
"2851","AL",1993,"lloydgr01",191,1.32,47694000,9.24,66481.7752810014
"2852","NL",1980,"bystrma01",108,1.69,36370000,11.83,66474.8174111034
"2853","AL",2019,"harpery01",163,0.61,95819000,4.27,66448.6344005778
"2854","NL",1897,"callani01",569,4,5409000,28,66395.3258356134
"2855","NL",1890,"carutbo01",900,3.84,5010000,26.88,66383.3307971506
"2856","NL",1972,"arlinst01",750,1.83,28154000,12.81,66360.7586033544
"2857","NL",1976,"devinad01",219,1.85,32262000,12.95,66357.0194125948
"2858","AL",2001,"potelo01",260,0.98,65273000,6.86,66320.0104898511
"2859","NL",2019,"braulst01",340,0.61,95819000,4.27,66313.9916711681
"2860","NL",1943,"krausja01",602,2.84,11568000,19.88,66294.687127418
"2861","NL",2019,"lopezyo01",182,0.61,95819000,4.27,66269.2693878217
"2862","AL",1992,"shiffst01",156,1.37,45356000,9.59,66201.9879045051
"2863","AL",1942,"harrilu01",498,2.57,11422000,17.99,66149.805412866
"2864","AL",1992,"militsa01",180,1.37,45356000,9.59,66120.4941382696
"2865","AL",1995,"krivdri01",226,1.1,52370000,7.7,66110.5272142948
"2866","NL",1994,"mauseti01",147,0.94,50032000,6.58,66106.5193390359
"2867","NL",1995,"paintla01",136,1.1,52370000,7.7,66046.3780405313
