"","playerID","yearID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"1685","mahompa01",1994,360,1.84,11907616,12.88,34401.0051862524
"1686","brobepe01",1975,661,2.4,9214325,16.8,34399.380472026
"1687","johnsco01",1956,588,3.16,4196000,22.12,34309.5497205374
"1688","umbarji01",1976,592,2.67,9549552,18.69,34303.0004600725
"1689","villaos01",2003,294,2.21,14487586,15.47,34266.9581611569
"1690","burnewa01",1956,364,3.14,4196000,21.98,34227.0113059992
"1691","kelake01",2015,181,1.75,16548050,12.25,34217.7463023602
"1692","tollesh01",2015,217,1.75,16548050,12.25,34195.3447998812
"1693","willile01",1919,892,5.37,1733940,37.59,34174.1037315176
"1694","millebo02",1955,269,2.72,5361666.66666667,19.04,34171.7623628997
"1695","fricama01",1953,633,3.25,3426966.66666667,22.75,34149.6208713609
"1696","kieckda01",1990,456,2.52,10170000,17.64,34145.6093935789
"1697","eyresc01",2005,205,2.28,14726250,15.96,34113.5023318134
"1698","milleja02",1929,618,4.69,2229367,32.83,34099.9766664385
"1699","janssca01",2011,167,1.94,15517458,13.58,34086.1221254809
"1700","fannicl01",1948,641,3.92,2527922.22222222,27.44,34011.4922341983
"1701","yoshima01",1998,515,2.44,13420784,17.08,33997.3294287421
"1702","vanpoto01",2001,225,2.02,14229514,14.14,33989.3330370006
"1703","paulife01",2012,113,1.91,15788192,13.37,33976.4030697185
"1704","berenju01",1983,473,2.54,10733955,17.78,33962.3742324928
"1705","carawpa01",1930,580,4.46,2281600,31.22,33960.545617004
"1706","hillsh01",2007,292,2.1,14945506,14.7,33928.8084217339
"1707","alvarjo01",1988,307,2.56,10432316,17.92,33896.768984495
"1708","dayza01",2003,394,2.17,14487586,15.19,33871.8320438924
"1709","spinksc01",1972,354,2.7,9178204,18.9,33863.7401193545
"1710","brownha01",1963,424,2.88,7408384,20.16,33839.4808807784
"1711","pichahi01",1993,495,2.55,11494254,17.85,33820.8976587804
"1712","ewingbo01",1907,998,6.39,1125873,44.73,33788.2744708111
"1713","garcija01",2014,175,1.93,16303488,13.51,33781.3595710726
"1714","eischjo01",2002,161,2.05,14360976,14.35,33760.6158527458
"1715","scanlbo01",1994,309,1.83,11907616,12.81,33748.3515126361
"1716","davieky01",2008,339,2.08,15047856,14.56,33744.7067419853
"1717","shawbr01",2014,229,1.93,16303488,13.51,33733.9987455433
"1718","wilsoal01",2015,210,1.74,16548050,12.18,33727.8021122304
"1719","suscege02",1955,433,3.11,3931888.88888889,21.77,33711.3360053314
"1720","wheelda01",2006,214,2.02,14838304,14.14,33693.2067185229
"1721","eatonad01",2000,405,2.34,14093200,16.38,33657.1809705994
"1722","beenefr01",1973,273,3.03,8550033,21.21,33613.9215003839
"1723","fosteal01",1973,611,2.82,9454644,19.74,33606.1720392949
"1724","urenajo01",2017,509,1.83,17011002,12.81,33602.4972669055
"1725","osbordo01",1996,596,2.3,12692256,16.1,33592.123795917
"1726","mcfartj01",2018,216,1.69,17229392,11.83,33575.0420295945
"1727","odombl01",1968,694,3.01,6992472,21.07,33538.1422724311
"1728","dicksja01",1997,611,2.27,13063534,15.89,33534.6943417155
"1729","morribr01",2014,193,1.93,16303488,13.51,33464.5861701543
"1730","clarkbr01",1982,344,2.67,10797280,18.69,33431.3402618431
"1731","scottja01",1925,719,5.35,2026375,37.45,33394.6870570672
"1732","hamilda01",1975,316,2.36,9214325,16.52,33263.0258754284
"1733","ciscoga01",1964,575,2.74,7588296,19.18,33242.1489010079
"1734","blairde01",1975,490,2.18,9995200,15.26,33224.0162677655
"1735","sauersc01",1999,203,2.22,13764006,15.54,33184.7468435084
"1736","torreal01",2013,174,1.93,16050202,13.51,33159.5217950456
"1737","adamste01",2001,499,1.98,14229514,13.86,33150.6229256651
"1738","strichu01",2017,184,1.8,17011002,12.6,33143.4025053994
"1739","guarded01",2002,203,2.01,14360976,14.07,33126.1157230807
"1740","fosteke01",1994,243,1.82,11907616,12.74,33122.7167693976
"1741","bettshu01",1932,665,4.37,2377908,30.59,33110.0633393437
"1742","buchhta01",2008,199,1.98,15047856,13.86,33100.1930896433
"1743","hernaru03",2002,223,2.01,14360976,14.07,33099.4339722937
"1744","mlickda01",1997,581,2.24,13063534,15.68,33043.1801976357
"1745","barredi01",1943,643,4.09,2644114.28571429,28.63,33032.3865304681
"1746","bassich01",2019,432,1.77,17439058,12.39,33004.8110899116
"1747","gogolbi01",1971,373,2.9,7893957,20.3,33003.6882461802
"1748","marshev01",2019,152,1.77,17439058,12.39,32985.8327905498
"1749","halldi01",1962,355,3.24,5388072,22.68,32967.2972897566
"1750","lynched01",1985,573,2.51,10787000,17.57,32938.8145571095
"1751","borucry01",2018,293,1.68,17229392,11.76,32926.8644356529
"1752","raych01",2006,198,1.99,14838304,13.93,32914.1887042884
"1753","meyerru01",1949,639,4.33,2903600,30.31,32846.1209899442
"1754","johnsjo04",1978,558,2.65,10226168,18.55,32831.3814635284
"1755","smithfr06",1954,243,2.99,4872233.33333333,20.93,32816.4084527916
"1756","davisro02",1981,219,1.6,10856295,11.2,32787.0186168847
"1757","lemanda01",1979,429,2.51,10567557,17.57,32775.1547286433
"1758","murphro01",1986,151,2.47,10673944,17.29,32767.1712461733
"1759","buzhajo01",1963,379,3.2,5642432,22.4,32731.5176141958
"1760","fisheja01",1966,690,2.29,7940296,16.03,32715.6591296792
"1761","donovbi01",1903,921,6.95,925353,48.65,32712.6481659678
"1762","narlera01",1957,463,2.89,4370750,20.23,32681.2063042264
"1763","stanhdo01",1976,552,2.5,10259316,17.5,32659.3832361662
"1764","moscogu01",2011,384,1.88,15517458,13.16,32658.4701503989
"1765","hestoch01",2015,533,1.73,16548050,12.11,32654.2701162137
"1766","bauerru01",1937,563,4.11,2627148,28.77,32642.163011557
"1767","kelleto01",1971,429,2.69,8897656,18.83,32618.3832926743
"1768","manshje01",2015,118,1.73,16548050,12.11,32611.3443529382
"1769","mantema01",2003,165,2.12,14487586,14.84,32601.3331377967
"1770","ruethdu01",1922,802,4.66,1880368,32.62,32589.9987786198
"1771","parkebl01",2017,202,1.79,17011002,12.53,32586.3318415625
"1772","gardnwe01",1988,447,2.52,10352680,17.64,32577.7106727456
"1773","roebued01",1960,350,2.46,6853000,17.22,32565.611891212
"1774","mooreea01",1910,851,5.71,1282500,39.97,32551.2772289152
"1775","davisdi01",1920,808,5.68,1786000,39.76,32544.3406095076
"1776","hutchfr01",1946,621,3.97,2486957.14285714,27.79,32509.8744072608
"1777","burnese01",2010,189,1.96,15238000,13.72,32485.8529894004
"1778","holtch01",2000,621,2.23,14093200,15.61,32470.344290311
"1779","seguidi01",1970,486,2.93,7569000,20.51,32467.7674439979
"1780","mossda01",2002,537,2,14360976,14,32445.0781335659
"1781","saucike01",1981,147,1.59,10856295,11.13,32423.2303404474
"1782","rodriri05",2018,208,1.67,17229392,11.69,32363.9752222473
"1783","heilmaa01",2005,324,2.16,14726250,15.12,32314.4059889281
"1784","nieveju01",1987,587,2.28,10437555,15.96,32304.2369553949
"1785","paxtomi01",1978,573,2.63,10226168,18.41,32232.5135958725
"1786","tayloro01",1963,400,2.8,7408384,19.6,32225.4128380216
"1787","rupery01",1999,427,2.16,13764006,15.12,32193.0855410029
"1788","carpeda01",2013,197,1.91,16050202,13.37,32115.1747640577
"1789","smithgr02",2008,571,1.97,15047856,13.79,32112.0942780874
"1790","romovi01",1969,406,2.73,7278128,19.11,32103.9727385413
"1791","cordech01",2004,248,1.97,14609344,13.79,32093.7012076372
"1792","suterbr01",2017,245,1.74,17011002,12.18,32092.8174056986
"1793","medinyo01",2013,204,1.91,16050202,13.37,32092.0744248839
"1794","baczefr01",1953,445,2.94,4406100,20.58,32059.1251442868
"1795","howrybo01",2000,213,2.21,14093200,15.47,32015.0277518741
"1796","wellsed01",1933,611,4.12,2426788,28.84,31986.0737285424
"1797","newcose01",2018,492,1.66,17229392,11.62,31964.8835259997
"1798","gregelu01",2012,215,1.84,15788192,12.88,31952.8929221045
"1799","butchjo01",1984,675,2.6,10666320,18.2,31935.4675462619
"1800","smithro01",1989,517,2.71,10263495,18.97,31932.613322164
"1801","schwado01",1961,536,3.34,5138928,23.38,31914.1413621338
"1802","pattotr01",2012,167,1.84,15788192,12.88,31905.6077594649
"1803","marquru01",1911,835,6.36,1331140,44.52,31859.6833481539
"1804","moretro01",1975,435,2.22,9214325,15.54,31836.7583509332
"1805","matzety01",2014,353,1.87,16303488,13.09,31819.521082328
"1806","pagejo01",1949,407,4.38,2627066.66666667,30.66,31762.8463107903
"1807","fisheed02",1962,548,3.2,5388072,22.4,31750.7600504508
"1808","bergmse01",1998,516,2.27,13420784,15.89,31735.2987684664
"1809","brusswa01",1983,241,2.31,10997596,16.17,31694.6522561078
"1810","loiseri01",1997,218,2.08,13063534,14.56,31684.9892586421
"1811","hugheto04",1942,759,3.85,2692328.57142857,26.95,31682.7374466687
"1812","rowlary01",2008,355,1.95,15047856,13.65,31664.5516666636
"1813","housead01",2019,334,1.72,17439058,12.04,31645.4235021371
"1814","moylape01",2007,270,1.94,14945506,13.58,31641.3583187406
"1815","thorntr01",2019,463,1.72,17439058,12.04,31627.1332691886
"1816","felicpe01",2006,181,1.88,14838304,13.16,31617.7297456785
"1817","weavelu01",2019,193,1.72,17439058,12.04,31608.8702221603
"1818","kolbda01",2003,124,2.01,14487586,14.07,31548.3858762834
"1819","kontoge01",2015,220,1.71,16548050,11.97,31525.031150879
"1820","phillde01",1900,837,5.1,781200,35.7,31508.2060318389
"1821","mayerer01",1914,963,5.65,1479340,39.55,31486.934724816
"1822","rockejo01",1999,217,2.08,13764006,14.56,31427.2478100492
"1823","boskish01",1990,293,2.37,10170000,16.59,31410.6782255532
"1824","grabojo02",2008,228,1.93,15047856,13.51,31365.9892959464
"1825","erricdi01",1940,709,4.07,2782500,28.49,31351.9982390289
"1826","bennede01",1962,524,2.6,7225864,18.2,31340.051822783
"1827","cookest01",1993,632,2.33,11494254,16.31,31336.1753379257
"1828","heatone01",1986,596,2.46,10518120,17.22,31322.4286773229
"1829","belinst01",1995,209,1.93,12306950,13.51,31317.8705405934
"1830","jeffcha01",1956,513,2.32,5874400,16.24,31266.6059956994
"1831","fioreto01",2002,273,1.94,14360976,13.58,31254.9007526956
"1832","rossro01",2012,195,1.8,15788192,12.6,31247.9936855923
"1833","wehmehe01",1951,554,3.44,3543733.33333333,24.08,31241.1607220335
"1834","sisleda01",1960,240,2.86,4895000,20.02,31223.4511739045
"1835","kahnlto01",2017,188,1.7,17011002,11.9,31211.0060102797
"1836","thurmma01",1983,346,2.26,10997596,15.82,31203.8406766536
"1837","velazhe01",2018,255,1.63,17229392,11.41,31179.732632763
"1838","hillmda01",1959,573,2.28,6608350,15.96,31175.3433274508
"1839","woodast01",1999,555,2.07,13764006,14.49,31163.7158616148
"1840","bolanbe01",1919,728,4.92,1733940,34.44,31148.2457178885
"1841","gillge01",1938,492,3.71,2678448,25.97,31123.9356723426
"1842","larsedo01",1964,341,2.56,7588296,17.92,31110.293503
"1843","blankte01",1925,697,5.24,2026375,36.68,31091.3000780114
"1844","abbotgl01",1983,387,2.31,10733955,16.17,31078.3162478233
"1845","walldo01",1998,211,2.17,13420784,15.19,31070.9319545802
"1846","kintzbr01",2019,171,1.7,17439058,11.9,31067.7768199908
"1847","embreal01",2002,186,1.93,14360976,13.51,31059.8521064669
"1848","cunnibe01",1898,1086,6.99,754308,48.93,31057.3681160561
"1849","klippjo01",1956,633,2.31,5874400,16.17,31033.6743553936
"1850","waddeto01",1984,291,2.56,10666320,17.92,31018.4034593277
"1851","broweji01",2001,388,1.86,14229514,13.02,31007.5598734864
"1852","hergema01",2000,332,2.04,14093200,14.28,30993.7331734174
"1853","marreco01",1952,553,3.68,3186155.55555556,25.76,30960.7161804303
"1854","bastaan01",2011,174,1.74,15517458,12.18,30913.8230378214
"1855","brownja01",1974,650,2.5,8881152,17.5,30887.2289187965
"1856","leffecr01",1990,236,2.35,10170000,16.45,30879.1793409294
"1857","devinjo01",2008,137,1.9,15047856,13.3,30879.1024484869
"1858","lacosmi01",1979,617,2.32,11027016,16.24,30856.5742268449
"1859","cabreda01",2006,444,1.8,14838304,12.6,30855.4320773687
"1860","boggsmi01",2012,220,1.76,15788192,12.32,30825.3963124776
"1861","arroylu01",1961,357,3.22,5138928,22.54,30810.330711714
"1862","musgrjo01",2019,511,1.67,17439058,11.69,30807.0436639869
"1863","wunscke01",2000,184,2.03,14093200,14.21,30806.3699900479
"1864","chafian01",2015,225,1.67,16548050,11.69,30801.3761041602
"1865","grimsja01",2001,241,1.85,14229514,12.95,30759.988424513
"1866","asencmi01",2002,370,1.91,14360976,13.37,30738.4429446195
"1867","powelja01",1897,675,5.91,741033,41.37,30695.3837057014
"1868","jacksro03",1982,291,2.52,10797280,17.64,30666.5291233787
"1869","karlan01",1945,542,3.62,2541428.57142857,25.34,30657.2351786235
"1870","mitchwi01",1913,651,6.01,1429560,42.07,30643.9104336693
"1871","miranan01",1993,360,2.27,11494254,15.89,30611.6542580184
"1872","mujiced01",2011,228,1.73,15517458,12.11,30596.80533053
"1873","ramirjc01",2017,442,1.69,17011002,11.83,30588.2677144321
"1874","prolymi01",1982,246,2.42,11095136,16.94,30564.1465791067
"1875","wardjo01",1880,1785,6.65,528000,46.55,30535.5838171731
"1876","trivilo01",2018,222,1.62,17229392,11.34,30528.730859163
"1877","guantce01",1985,327,2.41,10787000,16.87,30522.2372646128
"1878","leftwph01",1993,242,2.26,11494254,15.82,30518.5878901283
"1879","tavarju01",2000,360,2.02,14093200,14.14,30506.0437342336
"1880","schuero01",1974,610,2.34,9726976,16.38,30499.5681735051
"1881","civalaa01",2019,173,1.6,17439058,11.2,30460.7301452181
"1882","wickeda01",1963,713,3.07,5642432,21.49,30444.7220544668
"1883","wilsopa02",2004,551,1.91,14609344,13.37,30420.777414394
"1884","vizcaar01",2017,172,1.68,17011002,11.76,30408.7187681786
"1885","moosebo01",1969,510,2.45,8448736,17.15,30367.8146125962
"1886","boxbebr01",2014,194,1.81,16303488,12.67,30338.4240925067
"1887","freybe01",1934,736,4.43,2476152,31.01,30329.6186997653
"1888","fettemi01",1992,188,2.23,11066864,15.61,30329.2398710131
"1889","putnaza01",2014,164,1.81,16303488,12.67,30316.8371773443
"1890","nabhoch01",1992,585,2.23,11066864,15.61,30295.3835908244
"1891","estevca01",2019,216,1.57,17439058,10.99,30292.1746455748
"1892","ferrado01",1961,416,2.48,7040736,17.36,30255.2855399664
"1893","matthmi01",2001,267,1.83,14229514,12.81,30251.4663259657
"1894","frasoja01",2009,173,1.7,15145354,11.9,30251.4009489945
"1895","beimejo01",2008,147,1.84,15047856,12.88,30230.0813881472
"1896","sippto01",2015,163,1.64,16548050,11.48,30226.4801364344
"1897","corbira01",1973,445,2.8,8550033,19.6,30217.6817512948
"1898","leachte01",1987,394,2.24,10555716,15.68,30168.0258770794
"1899","ferrida01",1945,794,3.6,2541428.57142857,25.2,30147.049145115
"1900","crowaa01",2011,186,1.67,15517458,11.69,30104.5652492137
"1901","garceri01",2000,224,2.01,14093200,14.07,30079.6432032368
"1902","reyesal01",2005,188,2.02,14726250,14.14,30066.7393840545
"1903","jacomja01",1994,162,1.64,11907616,11.48,30062.7957439887
"1904","telghda01",1996,238,2.05,12692256,14.35,30062.0930368553
"1905","walkepe01",2002,421,1.86,14360976,13.02,29997.889162854
"1906","johnsto02",1977,440,2.47,9886833,17.29,29986.5279485816
"1907","villabr01",2002,96,1.86,14360976,13.02,29973.3740556256
"1908","lambra01",1971,476,2.73,7893957,19.11,29957.5169348363
"1909","martich02",2019,167,1.53,17439058,10.71,29932.8895551455
"1910","wiltsho01",1908,990,6.85,1177488,47.95,29914.564787397
"1911","doakbi01",1914,768,5.61,1479340,39.27,29901.4166281101
"1912","alvarjo03",2018,192,1.57,17229392,10.99,29896.7354003333
"1913","shousbr01",2004,133,1.82,14609344,12.74,29885.3510577822
"1914","worthal01",1966,274,2.56,6436808,17.92,29884.4946995209
"1915","hausmto01",1979,236,2.27,11027016,15.89,29867.8158675948
"1916","albural01",2014,172,1.8,16303488,12.6,29860.8807860055
"1917","aardsda01",2009,214,1.69,15145354,11.83,29860.7588806667
"1918","bradfch01",2003,231,1.91,14487586,13.37,29845.0563100674
"1919","freemsa01",2017,180,1.61,17011002,11.27,29788.239933425
"1920","bleieri01",2018,98,1.56,17229392,10.92,29769.1962596743
"1921","fishebr01",1985,295,2.4,10594375,16.8,29742.3330832391
"1922","staleha01",1891,972,7.88,663777,55.16,29719.3942378567
"1923","wilsoju10",2013,221,1.83,16050202,12.81,29682.9651712922
"1924","havenbr01",1981,234,1.41,10856295,9.87,29627.9929167839
"1925","haynejo01",1947,546,3.95,2430400,27.65,29627.0177434339
"1926","perezmi01",1992,279,2.22,11066864,15.54,29601.5899917761
"1927","shoreer01",1915,741,5.32,1529500,37.24,29588.4527297987
"1928","searara01",1984,115,2.42,10666320,16.94,29555.8486586194
"1929","abadfe01",2014,172,1.79,16303488,12.53,29552.5038407574
"1930","robinje01",1987,370,2.22,10555716,15.54,29481.2212285442
"1931","hernara01",1972,210,2.27,9178204,15.89,29479.6394422517
"1932","mohlemi01",1996,243,1.96,12692256,13.72,29476.9226065007
"1933","hernaca03",2002,333,1.84,14360976,12.88,29422.7382362471
"1934","moronre01",2018,195,1.54,17229392,10.78,29396.2747438193
"1935","nelsoge01",1990,224,2.27,10170000,15.89,29389.8254582591
"1936","wrighji02",1978,348,2.32,10226168,16.24,29382.7115159882
"1937","mccleky01",2010,226,1.78,15238000,12.46,29380.972438113
"1938","edwarca01",2017,199,1.58,17011002,11.06,29361.0073158554
"1939","baldsja01",1962,338,2.51,7225864,17.57,29356.6877533236
"1940","lockebo02",1973,319,2.56,9454644,17.92,29355.263759417
"1941","dejeami01",1998,223,2.05,13420784,14.35,29350.2083582756
"1942","patteda04",1997,213,1.89,13063534,13.23,29327.9619909187
"1943","lapalpa01",1955,275,2.51,5361666.66666667,17.57,29322.1994263997
"1944","burnsto02",1989,289,2.62,10263495,18.34,29310.6624322236
"1945","overmst01",1950,483,3.69,2727833.33333333,25.83,29292.6176136427
"1946","jennida01",2016,182,1.65,16783888,11.55,29289.796959609
"1947","rislebi01",1995,181,1.83,12306950,12.81,29281.4931291613
"1948","lahtije01",1985,205,2.33,10787000,16.31,29270.896731395
"1949","leedo01",1960,495,2.81,4895000,19.67,29267.7365401725
"1950","lowema01",2015,165,1.62,16548050,11.34,29267.7226599851
"1951","labincl01",1953,331,2.74,4406100,19.18,29242.9861787266
"1952","coffeto01",2009,251,1.68,15145354,11.76,29226.9085075518
"1953","yarbrry01",2019,425,1.48,17439058,10.36,29179.9274493255
"1954","reedje01",1987,245,2.22,10437555,15.54,29162.4003898358
"1955","mcgeebi01",1938,649,3.52,2678448,24.64,29157.3466699699
"1956","tesreje01",1915,918,5.31,1529500,37.17,29156.040869321
"1957","nichoro02",1991,412,2.42,10625446,16.94,29153.7598963347
"1958","osunaan01",1997,185,1.88,13063534,13.16,29141.9772368887
"1959","duboser01",2003,221,1.89,14487586,13.23,29136.8968681941
"1960","martisi01",1979,620,2.24,11027016,15.68,29122.9569732127
"1961","toddji01",1975,366,2.12,9214325,14.84,29070.2922171831
"1962","sallesl01",1912,882,5.97,1380160,41.79,29061.0492597125
"1963","brazlal01",1949,619,3.96,2903600,27.72,29041.3695893201
"1964","surkoma01",1952,645,2.94,3963266.66666667,20.58,29033.5610757858
"1965","luebkco01",2011,419,1.64,15517458,11.48,29027.834782974
"1966","heaveda01",1975,192,1.92,9995200,13.44,29014.2431208072
"1967","stoddti01",1980,258,2.27,10911000,15.89,29010.3049850548
"1968","howarbr01",1966,447,2.45,6436808,17.15,28985.2041687251
"1969","weilabo01",1933,649,3.87,2426788,27.09,28938.6214903893
"1970","tazawju01",2012,132,1.71,15788192,11.97,28936.7812795152
"1971","jonesba01",1990,222,2.25,10170000,15.75,28911.6736767567
"1972","burkebo01",1934,504,4.27,2476152,29.89,28883.4741530268
"1973","seatoto01",1913,967,5.97,1429560,41.79,28847.682039685
"1974","swetost01",1932,488,3.79,2377908,26.53,28841.5490526075
"1975","carlsje01",2008,180,1.8,15047856,12.6,28816.4110461842
"1976","smithca03",2019,460,1.46,17439058,10.22,28809.991896387
"1977","hillca01",1927,833,4.82,2126683,33.74,28809.3829419925
"1978","cruzju02",2006,284,1.7,14838304,11.9,28783.2054333568
"1979","greifbi01",1973,598,2.55,9454644,17.85,28778.6662234569
"1980","parsobi01",1971,734,2.67,7893957,18.69,28767.6065961399
